overlap_70/SRPP5_TK/SRPP5_TK.log:2021-04-03 02:25:07,179 - INFO - All done! Scheme created with 3 regions, 0 gaps, 65.88% coverage
overlap_70/SRPP6_TK/SRPP6_TK.log:2021-04-03 02:25:10,681 - INFO - All done! Scheme created with 4 regions, 1 gap, 61.05% coverage
overlap_70/SRRP1_TK/SRRP1_TK.log:2021-04-03 02:25:12,873 - INFO - All done! Scheme created with 2 regions, 0 gaps, 65.22% coverage
overlap_70/SRRP2_TK/SRRP2_TK.log:2021-04-03 02:25:18,063 - INFO - All done! Scheme created with 6 regions, 2 gaps, 77.49% coverage
overlap_70/STKWNK_TK/STKWNK_TK.log:2021-04-03 02:25:20,095 - INFO - All done! Scheme created with 2 regions, 0 gaps, 41.74% coverage
overlap_70/SYP124_TK/SYP124_TK.log:2021-04-03 02:25:23,624 - INFO - All done! Scheme created with 4 regions, 0 gaps, 62.41% coverage
overlap_70/TCTP1_TK/TCTP1_TK.log:2021-04-03 02:25:25,849 - INFO - All done! Scheme created with 2 regions, 0 gaps, 43.38% coverage
overlap_70/TCTP2_TK/TCTP2_TK.log:2021-04-03 02:25:28,754 - INFO - All done! Scheme created with 3 regions, 1 gap, 58.99% coverage
overlap_70/TLP_TK/TLP_TK.log:2021-04-03 02:25:31,669 - INFO - All done! Scheme created with 3 regions, 1 gap, 60.08% coverage
overlap_70/UCE9_TK/UCE9_TK.log:2021-04-03 02:25:34,645 - INFO - All done! Scheme created with 3 regions, 1 gap, 62.55% coverage
overlap_70/VPE_TK/VPE_TK.log:2021-04-03 02:25:56,776 - INFO - All done! Scheme created with 19 regions, 7 gaps, 82.77% coverage
overlap_70/cluster_4H3M2EDPR_TK/cluster_4H3M2EDPR_TK.log:2021-04-03 02:14:54,930 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_70/cluster_CPT_TK/cluster_CPT_TK.log:2021-04-03 02:14:58,673 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_70/cluster_GGDPS_TK/cluster_GGDPS_TK.log:2021-04-03 02:15:03,760 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_70/e4H3M2EDPS1_TK/e4H3M2EDPS1_TK.log:2021-04-03 02:16:22,986 - INFO - All done! Scheme created with 16 regions, 7 gaps, 80.63% coverage
